"district","type","name","address","tel","website","twd97E","twd97N","update_date"
"中和區","捷運站","捷運中和站(施工中)","新北市中和區","","www.trtc.com.tw","300149.57576","2766025.29678","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運中和高中站(施工中)","新北市中和區","","www.trtc.com.tw","298552.86953","2765325.5482","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運中原站(施工中)","新北市中和區","","www.trtc.com.tw","298914.79291","2766754.21447","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運外員山站(施工中)","新北市中和區","","www.trtc.com.tw","297381.69337","2765260.58391","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運永安市場站","新北市中和區中和路388號","02-21812345","www.trtc.com.tw","301570.2763","2766148.02123","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運秀朗橋站(施工中)","新北市中和區","","www.trtc.com.tw","302997.6904","2764807.59366999","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運南勢角站","新北市中和區捷運路6號","02-21812345","www.trtc.com.tw","301498.55948","2764726.29811999","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運景平站(施工中)","新北市中和區","","www.trtc.com.tw","302017.1666","2765016.72912999","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運景安站","新北市中和區景平路486號","02-21812345","www.trtc.com.tw","300998.99713","2765241.11687","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運橋和站(施工中)","新北市中和區","","www.trtc.com.tw","299332.44685","2766532.57895","2017-07-17 06:00:00.627"
"中和區","捷運站","捷運錦和站(施工中)","新北市中和區","","www.trtc.com.tw","299465.59139","2765463.65071999","2017-07-17 06:00:00.627"
"土城區","公所","土城區公所","新北市土城區金城路一段101號","02-22732000","www.tucheng.ntpc.gov.tw","294707.553","2762812.422","2017-07-17 06:00:00.627"
"土城區","戶政事務所","新北市土城戶政事務所","新北市土城區和平路28號","02-22605640","www.tucheng.ris.ntpc.gov.tw","294752.382","2762822.632","2017-07-17 06:00:00.627"
"土城區","衛生所","新北市土城區衛生所","新北市土城區和平路26號","02-22603181","tucheng.health.ntpc.gov.tw","294742.0","2762844.0","2017-07-17 06:00:00.627"
"土城區","警察機關","土城分局","新北市土城區和平路22號","02-22665929","www.tucheng.police.ntpc.gov.tw","294730.0","2762874.0","2017-07-17 06:00:00.627"
"土城區","警察機關","土城交通分隊","新北市土城區和平路22號4樓","02-22666090","www.police.ntpc.gov.tw","294722.0","2762874.0","2017-07-17 06:00:00.627"
"土城區","警察機關","土城派出所","新北市土城區和平路22號","02-22656058","www.tucheng.police.ntpc.gov.tw","294727.0","2762879.0","2017-07-17 06:00:00.627"
"土城區","警察機關","金城派出所","新北市土城區延吉街318號","02-22633152","www.tucheng.police.ntpc.gov.tw","296805.0","2764095.0","2017-07-17 06:00:00.627"
"土城區","警察機關","清水派出所","新北市土城區青雲路220號","02-22615479","www.tucheng.police.ntpc.gov.tw","296319.0","2763791.0","2017-07-17 06:00:00.627"
"土城區","警察機關","頂埔派出所","新北市土城區中央路4段102號(頂埔捷運站1號出口)","02-22681220","www.tucheng.police.ntpc.gov.tw","292233.0","2761333.0","2017-07-17 06:00:00.627"
"土城區","警察機關","新北市政府警察局少年警察隊","新北市土城區和平路22號5樓","02-22665750","www.jpdb.police.ntpc.gov.tw","294717.0","2762872.0","2017-07-17 06:00:00.627"
"土城區","警察機關","廣福派出所","新北市土城區學府路一段103號","02-22701588","www.tucheng.police.ntpc.gov.tw","296049.0","2764501.0","2017-07-17 06:00:00.627"
"土城區","消防機關","新北市第五救災救護大隊土城中隊","新北市土城區金城路一段90號","02-22602524","www.fire.ntpc.gov.tw","294941.126433","2762897.25915","2017-07-17 06:00:00.627"
"土城區","消防機關","新北市第五救災救護大隊土城分隊","新北市土城區金城路一段90號","02-22602524","www.fire.ntpc.gov.tw","294941.126433","2762897.25915","2017-07-17 06:00:00.627"
"土城區","消防機關","新北市第五救災救護大隊清水分隊","新北市土城區青雲路113號","02-22615281","www.fire.ntpc.gov.tw","296330.0224","2764157.9544","2017-07-17 06:00:00.627"
"土城區","消防機關","新北市第五救災救護大隊頂埔分隊","新北市土城區中山路49號","02-22681574","www.fire.ntpc.gov.tw","292552.5142","2761755.3204","2017-07-17 06:00:00.627"
"土城區","其他機關","土城區農會","新北市土城區中正路一段5號","02-82615266","","294650.00012207","2763093.00012207","2017-07-17 06:00:00.627"
"土城區","其他機關","新北市土城區調解委員會","新北市土城區金城路1段101號","02-22732007","","294779.21710205","2762807.02947998","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院","新北市土城區金城路二段249號","02-22616714","","296285.001","2764189.005","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院","新北市土城區金城路二段249號","02-22616714","pcd.judicial.gov.tw","296285.00128173","2764189.00512695","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院公證民執非訟辦公室","新北市土城區青雲路152號6樓","02-22616714","pcd.judicial.gov.tw","296339.00012207","2764016.00012207","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院暨檢察署","新北市土城區金城路二段249號","02-22616192","www.pcc.moj.gov.tw","296267.13012695","2764136.28912354","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院暨檢察署1F民眾等候區","新北市土城區金城路一段56號","","","294675.3862915","2762579.55047607","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院暨檢察署4F民眾等候區","新北市土城區青雲路152號4樓","","","296339.20007324","2764016.50012207","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院暨檢察署行政大樓1F民眾洽公區","新北市土城區金城路二段249號1樓","","","296251.10888671","2764138.00012207","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院暨檢察署偵查大樓民眾等候區","新北市土城區金城路二段249號1樓","","","296274.32751464","2764185.23291016","2017-07-17 06:00:00.627"
"土城區","其他機關","新北地方法院檢察署","新北市土城區金城路二段249號","02-22616192","www.pcc.moj.gov.tw","296292.5112915","2764167.71990967","2017-07-17 06:00:00.627"
"土城區","其他機關","臺灣地方法院檢察署新北地方法院","新北市土城區金城路二段249號","02-22616192","","296292.511","2764167.72","2017-07-17 06:00:00.627"
"土城區","其他機關","臺灣臺北看守所","新北市土城區立德路2號","02-22611711","www.tpd.moj.gov.tw","296610.00012207","2764470.00012207","2017-07-17 06:00:00.627"
"土城區","其他機關","矯正署臺北女子看守所","新北市土城區青雲路33號","02-22748959","","296594.539","2764374.568","2017-07-17 06:00:00.627"
"土城區","其他機關","矯正署臺北少年觀護所","新北市土城區石門路4號","02-22611181","","296322.409","2762468.158","2017-07-17 06:00:00.627"
"土城區","其他機關","矯正署臺北看守所","新北市土城區立德路2號","02-22611711","","296616.055","2764379.588","2017-07-17 06:00:00.627"
"土城區","地區醫院","仁安醫院","新北市土城區中央路一段62號","02-22627088","health.chinatimes.com/clinic/clinic.aspx?keyword=%u4EC1%u5B89%u91AB%u9662","295130.20565","2764682.16808999","2017-07-17 06:00:00.627"
"土城區","地區醫院","元復醫院","新北市土城區中央路二段318之324號","02-22661886","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","294452.33091","2762850.9537","2017-07-17 06:00:00.627"
"土城區","地區醫院","恩樺醫院","新北市土城區中央路一段7之18號","02-22639955","www.enhua.com.tw/front/bin/home.phtml","295314.28753","2764875.83222","2017-07-17 06:00:00.627"
"土城區","地區醫院","廣川醫院","新北市土城區裕民路276號","02-22617000","www.broadriverhospital.com/broadriver/index.php","295935.7526","2763893.33761999","2017-07-17 06:00:00.627"
"土城區","國民小學","市立土城國小","新北市土城區埤塘里興城路17號","02-22700177","www.ttcps.ntpc.edu.tw","294636.36147","2762727.09657","2017-07-17 06:00:00.627"
"土城區","國民小學","市立安和國小","新北市土城區延和路23號","02-22603451","www.anhoes.ntpc.edu.tw","296928.56567","2764638.11610999","2017-07-17 06:00:00.627"
"土城區","國民小學","市立清水國小","新北市土城區金城路二段356號","02-22618316","www.cses.ntpc.edu.tw","296608.5427","2764123.05923999","2017-07-17 06:00:00.627"
"土城區","國民小學","市立頂埔國小","新北市土城區頂福里中央路四段205號","02-22686800","www.dpes.ntpc.edu.tw","291869.08778","2760951.17554999","2017-07-17 06:00:00.627"
"土城區","國民小學","市立廣福國小","新北市土城區學府路一段127號","02-22626782","www.gfes.ntpc.edu.tw","295955.49717","2764328.07965","2017-07-17 06:00:00.627"
"土城區","國民小學","市立樂利國小","新北市土城區裕生路65號","02-22662568","www.llps.ntpc.edu.tw","295219.4494","2764216.02985","2017-07-17 06:00:00.627"
"土城區","國民小學","私立裕德雙語小學","新北市土城區擺接堡路1號","02-82617889","www.yuteh.ntpc.edu.tw","294393.38657","2763931.8168","2017-07-17 06:00:00.627"
"土城區","國民中學","市立土城國中","新北市土城區永寧路18號","02-22675135","www.tcjh.ntpc.edu.tw","293365.24975","2761711.16944999","2017-07-17 06:00:00.627"
"土城區","國民中學","市立中正國中","新北市土城區金城路二段247號","02-22628456","www.ccjhs.ntpc.edu.tw","296098.50731","2764068.06183","2017-07-17 06:00:00.627"
"土城區","高中職","市立清水高中","新北市土城區明德路一段72號","02-22707801","www.cssh.ntpc.edu.tw","296859.55419","2763849.16464","2017-07-17 06:00:00.627"
"土城區","高中職","市立新北高工","新北市土城區學府里學府路一段241號","02-22612483","www.ntvs.ntpc.edu.tw","295535.48379","2763935.04435","2017-07-17 06:00:00.627"
"土城區","高中職","私立中華高中","新北市土城區城林路2號","02-22696714","www.chsh.ntpc.edu.tw","294201.353","2763238.06982999","2017-07-17 06:00:00.627"
"土城區","大專院校","私立德霖技術學院","新北市土城區青雲路380巷1號","02-22733567","www.dlit.edu.tw","296039.28303","2762828.78994","2017-07-17 06:00:00.627"
"土城區","教育研究機構","財團法人紡織產業綜合研究所","新北市土城區承天路6號","02-22670321","www.ttri.org.tw","294081.84652","2761994.55610999","2017-07-17 06:00:00.627"
"土城區","捷運站","捷運土城站","新北市土城區金城路一段105號B1","02-21812345","www.trtc.com.tw","294829.59569","2762833.23766","2017-07-17 06:00:00.627"
"土城區","捷運站","捷運永寧站","新北市土城區中央路三段105號B1","02-21812345","www.trtc.com.tw","293978.82316","2762120.33248999","2017-07-17 06:00:00.627"
"土城區","捷運站","捷運海山站","新北市土城區樂利街16號B2","02-21812345","www.trtc.com.tw","295308.30744","2764210.38949","2017-07-17 06:00:00.627"
"土城區","捷運站","捷運頂埔站","新北市土城區","","www.trtc.com.tw","292322.18856","2761365.86833","2017-07-17 06:00:00.627"
"新店區","公所","新店區公所","新北市新店區北新路二段128號5樓","02-29112281","www.xindian.ntpc.gov.tw","304835.822116","2763085.5277808","2017-07-17 06:00:00.627"
"新店區","稅捐機關","財政部北區國稅局新店稽徵所第一辦公室","新北市新店區行政街11號","02-29161202","www.ntbna.gov.tw","304773.06354","2762247.98075","2017-07-17 06:00:00.627"
"新店區","稅捐機關","財政部北區國稅局新店稽徵所第二辦公室","新北市新店區寶橋路88號","02-29182010","www.ntbna.gov.tw","305204.007858","2763181.87978","2017-07-17 06:00:00.627"
"新店區","稅捐機關","新北市政府稅捐稽徵處新店分處","新北市新店區北新路二段128號4樓","02-89148888","www.tax.ntpc.gov.tw/core/main/inpage.php?pageId=158","304835.0","2763068.0","2017-07-17 06:00:00.627"
"新店區","戶政事務所","新北市新店戶政事務所","新北市新店區北新路二段128號4樓","02-29147675","www.xindian.ris.ntpc.gov.tw","304840.0","2763073.0","2017-07-17 06:00:00.627"
"新店區","戶政事務所","新北市新店戶政事務所安康辦事處","新北市新店區薏仁坑路自強巷2號2樓","02-22144788","www.xindian.ris.ntpc.gov.tw","300216.019","2761320.019","2017-07-17 06:00:00.627"
"新店區","地政事務所","新北市新店地政事務所","新北市新店區北新路二段128號3樓","02-29172969","www.xindian.land.ntpc.gov.tw","304840.0","2763098.0","2017-07-17 06:00:00.627"
"新店區","衛生所","新北市新店區衛生所","新北市新店區北新路一段88巷11號","02-29126831","xindian.health.ntpc.gov.tw","304828.0","2762266.0","2017-07-17 06:00:00.627"
"新店區","警察機關","內政部空中勤務總隊","新北市新店區北新路三段200號10樓","02-89111100","www.nasc.gov.tw","304654.0","2764112.0","2017-07-17 06:00:00.627"
"新店區","警察機關","安和派出所","新北市新店區安和路三段1號","02-2946-7780","www.xindian.police.ntpc.gov.tw","302207.0","2763666.0","2017-07-17 06:00:00.627"
"新店區","警察機關","安康派出所","新北市新店區公崙里安康路二段70號","02-22121173","www.xindian.police.ntpc.gov.tw","301949.0","2761850.0","2017-07-17 06:00:00.627"
"新店區","警察機關","江陵派出所","新北市新店區民族路7號","02-29112165","www.xindian.police.ntpc.gov.tw","304709.0","2763524.0","2017-07-17 06:00:00.627"
"新店區","警察機關","屈尺派出所","新北市新店區屈尺路82號","02-26667439","www.xindian.police.ntpc.gov.tw","305169.0","2757328.0","2017-07-17 06:00:00.627"
"新店區","警察機關","直潭派出所","新北市新店區直潭里直潭十街27號","02-26667324","www.xindian.police.ntpc.gov.tw","303967.0","2759061.0","2017-07-17 06:00:00.627"
"新店區","警察機關","青潭派出所","新北市新店區員潭里北宜路二段417號","02-22171146","www.xindian.police.ntpc.gov.tw","306526.0","2760869.0","2017-07-17 06:00:00.627"
"新店區","警察機關","保安安康小隊","新北市新店區德安里安豐路66號","02-22159114#366","","300392.0","2760665.0","2017-07-17 06:00:00.627"
"新店區","警察機關","保安第二總隊第一大隊第二中隊","新北市新店區德安里安豐路66號","02-22159114#16","","300390.0","2760665.0","2017-07-17 06:00:00.627"
"新店區","警察機關","保安警察第二總隊安康小隊","新北市新店區安豐路66號","02-22152468","","300395.13","2760673.222","2017-07-17 06:00:00.627"
"新店區","警察機關","保安警察第二總隊專案分隊","新北市新店區安豐路66號","02-22150711","","300395.13","2760673.222","2017-07-17 06:00:00.627"
"新店區","警察機關","保安警察第二總隊第一大隊","新北市新店區安豐路66號","02-22150711","","300395.13","2760673.222","2017-07-17 06:00:00.627"
"新店區","警察機關","保安警察第二總隊第二大隊","新北市新店區安豐路66號","02-22152468","","300395.13","2760673.222","2017-07-17 06:00:00.627"
"新店區","警察機關","頂城派出所","新北市新店區碧潭路75號3樓","02-22118023","www.xindian.police.ntpc.gov.tw","303956.5351","2761121.5937","2017-07-17 06:00:00.627"
"新店區","警察機關","新店分局","新北市新店區寶橋路188號4樓","02-29111170","www.xindian.police.ntpc.gov.tw","305540.0","2763436.0","2017-07-17 06:00:00.627"
"新店區","警察機關","新店分局交通分隊","新北市新店區安康路三段2號3樓","02-22102921","www.police.ntpc.gov.tw","299852.0","2760765.0","2017-07-17 06:00:00.627"
"新店區","警察機關","碧潭派出所","新北市新店區新生里北新路一段129號","02-29111665","www.xindian.police.ntpc.gov.tw","304452.0","2761773.0","2017-07-17 06:00:00.627"
"新店區","警察機關","龜山派出所","新北市新店區龜山里新烏路三段152號","02-26667560","www.xindian.police.ntpc.gov.tw","305748.0","2755120.0","2017-07-17 06:00:00.627"
"新店區","警察機關","雙城派出所","新北市新店區雙城里安康路三段209號","02-22159265","www.xindian.police.ntpc.gov.tw","299255.0","2760510.0","2017-07-17 06:00:00.627"
"新店區","消防機關","新北市第四救災救護大隊安和分隊","新北市新店區安和路3段3號","02-29486936","www.fire.ntpc.gov.tw","302207.495894","2763693.2951042","2017-07-17 06:00:00.627"
"新店區","消防機關","新北市第四救災救護大隊安康分隊","新北市新店區安康路三段2號2樓","02-22141860","www.fire.ntpc.gov.tw","299857.4159","2760753.6765","2017-07-17 06:00:00.627"
"新店區","消防機關","新北市第四救災救護大隊直潭分隊","新北市新店區直潭十街25號","02-26660170","www.fire.ntpc.gov.tw","303960.6919","2759081.5468","2017-07-17 06:00:00.627"
"新店區","消防機關","新北市第四救災救護大隊新店中隊","新北市新店區安和路3段3號","02-29435119","www.fire.ntpc.gov.tw","302207.495894","2763693.2951042","2017-07-17 06:00:00.627"
"新店區","消防機關","新北市第四救災救護大隊新店分隊","新北市新店區北新路一段98號","02-29117947","www.fire.ntpc.gov.tw","304743.625","2762465.692","2017-07-17 06:00:00.627"
"新店區","其他機關","法務部調查局","新北市新店區中華路74號","02-29171111","www.mjib.gov.tw/","304390.00012207","2762584.00012207","2017-07-17 06:00:00.627"
"新店區","其他機關","法務部調查局政風室","新北市新店區中華路74號","02-29125852","www.mjib.gov.tw/","304398.00012207","2762588.00012207","2017-07-17 06:00:00.627"
"新店區","其他機關","新北市新店區調解委員會","新北市新店區北新路1段92號","02-29180428","","304761.65008544","2762358.57012939","2017-07-17 06:00:00.627"
"新店區","其他機關","新店地區農會","新北市新店區光明路98號","02-29106666","","304249.00012207","2763248.00012207","2017-07-17 06:00:00.627"
"新店區","其他機關","新店簡易庭","新北市新店區中興路一段248號","02-89193866","","304941.589","2762098.556","2017-07-17 06:00:00.627"
"新店區","地區醫院","同仁醫院","新北市新店區民權路89號","02-29170201","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","304290.74082","2763971.88307","2017-07-17 06:00:00.627"
"新店區","地區醫院","宏慈療養院","新北市新店區安泰路157號","02-22151177","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","299311.40257","2759061.74454999","2017-07-17 06:00:00.627"
"新店區","地區醫院","宏濟神經精神科醫院","新北市新店區安忠路57巷5號","02-22118899","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","301911.41332","2761318.25536999","2017-07-17 06:00:00.627"
"新店區","地區醫院","耕莘醫院安康分院","新北市新店區車子路","","www.cth.org.tw/cthak/index.html","300948.61552","2760773.22517","2017-07-17 06:00:00.627"
"新店區","地區醫院","新北仁康醫院","新北市新店區安康路二段323號","02-22152345","www.njkh.com.tw","300471.42087","2760952.23817999","2017-07-17 06:00:00.627"
"新店區","區域醫院","台北慈濟醫院","新北市新店區建國路289號","02-66289779","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","304109.74629","2764300.43575999","2017-07-17 06:00:00.627"
"新店區","區域醫院","耕莘醫院新店總院","新北市新店區中山路362號","02-22193391","www.cth.org.tw/web/index.html","304083.9407","2763284.0134","2017-07-17 06:00:00.627"
"新店區","國民小學","市立大豐國小","新北市新店區民族路108號","02-22197110","www.dfes.ntpc.edu.tw","304290.62937","2763448.99050999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立中正國小","新北市新店區三民路36號","02-29143765","www.ccps.ntpc.edu.tw","304241.64555","2762821.02731999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立北新國小","新北市新店區寶橋路8號","02-29189300","www.tspes.ntpc.edu.tw","305030.60411","2763005.94861999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立安坑國小","新北市新店區安忠路36號","02-22110560","www.takes.ntpc.edu.tw","301845.6442","2761561.14485999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立屈尺國小","新北市新店區屈尺路55號","02-26667490","www.ccyes.ntpc.edu.tw","305207.49926","2757271.08572999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立直潭國小","新北市新店區直潭路92號","02-26667278","www.jtes.ntpc.edu.tw","303650.51769","2759014.07181","2017-07-17 06:00:00.627"
"新店區","國民小學","市立青潭國小","新北市新店區北宜路二段82巷2號","02-22173146","www.chtes.ntpc.edu.tw","305841.52674","2760659.01911999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立新和國小","新北市新店區安和路三段100號","02-29400170","www2.hhps.ntpc.edu.tw","302315.72737","2764222.1176","2017-07-17 06:00:00.627"
"新店區","國民小學","市立新店國小","新北市新店區新店路2號","02-29103483","www.shdes.ntpc.edu.tw","304458.53921","2760713.09005999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立龜山國小","新北市新店區新烏路三段99巷10號","02-26667317","www.gses.ntpc.edu.tw","305946.53869","2755041.09305999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立雙城國小","新北市新店區安康路三段322號","02-22156511","www.tcsps.ntpc.edu.tw","299112.58055","2760569.21059999","2017-07-17 06:00:00.627"
"新店區","國民小學","市立雙峰國小","新北市新店區北宜路三段66號","02-22174543","www.sfes.ntpc.edu.tw","308123.51968","2760492.02239","2017-07-17 06:00:00.627"
"新店區","國民小學","私立康橋雙語國小青山校區","新北市新店區頂城五街80號","02-82112000","www.kcbs.ntpc.edu.tw","302203.91859","2760719.32391999","2017-07-17 06:00:00.627"
"新店區","國民中學","市立五峰國中","新北市新店區中興路一段253號","02-29112005","www.wfjh.ntpc.edu.tw","304905.59303","2762204.94071999","2017-07-17 06:00:00.627"
"新店區","國民中學","市立文山國中","新北市新店區文中路38號","02-29142467","www.wsjh.ntpc.edu.tw","304426.57524","2761054.08204999","2017-07-17 06:00:00.627"
"新店區","國民中學","市立達觀中小學","新北市新店區僑信路1號","02-22159013","www.dgejh.ntpc.edu.tw","300560.21284","2760709.81876","2017-07-17 06:00:00.627"
"新店區","國民中學","私立康橋雙語中小學","新北市新店區華城路800號","02-22166000","www.cbps.ntpc.edu.tw","300178.981359","2756098.04321","2017-07-17 06:00:00.627"
"新店區","完全中學","私立康橋雙語中學秀岡校區","新北市新店區華城路800號","02-22166000","www.kcbs.ntpc.edu.tw","300178.98136","2756098.04320999","2017-07-17 06:00:00.627"
"新店區","高中職","市立安康高中","新北市新店區安興路25號","02-22111743","www.akjh.ntpc.edu.tw","301957.69897","2762509.13162","2017-07-17 06:00:00.627"
"新店區","高中職","市立新店高中","新北市新店區福民里中央路93號","02-22193700","www.htsh.ntpc.edu.tw","303710.65357","2763165.09104999","2017-07-17 06:00:00.627"
"新店區","高中職","私立及人高中","新北市新店區安興路1號","02-22112581","www.cjsh.ntpc.edu.tw","301943.6996","2762230.13486","2017-07-17 06:00:00.627"
"新店區","高中職","私立天主教崇光女中","新北市新店區三民路18號","02-29112544","www.ckgsh.ntpc.edu.tw","304378.60824","2762732.03128","2017-07-17 06:00:00.627"
"新店區","高中職","私立南強工商","新北市新店區文化路42號","02-29112096","www.ncvs.ntpc.edu.tw","305065.60321","2763771.90028","2017-07-17 06:00:00.627"
"新店區","高中職","私立能仁家商","新北市新店區文中路53巷10號","02-29182399","www.nrvs.ntpc.edu.tw","304548.57227","2761213.07923999","2017-07-17 06:00:00.627"
"新店區","高中職","私立崇光女中","新北市新店區三民路18號","02-29112544","www.ckgsh.ntpc.edu.tw","304378.608244","2762732.03128","2017-07-17 06:00:00.627"
"新店區","高中職","私立莊敬工家","新北市新店區民生路45號","02-22188956","www.jjvs.ntpc.edu.tw","303769.66062","2764286.02568","2017-07-17 06:00:00.627"
"新店區","高中職","私立開明工商","新北市新店區寶中路49號","02-29111664","www.kmvs.ntpc.edu.tw","305114.60195","2763703.90456999","2017-07-17 06:00:00.627"
"新店區","大專院校","私立耕莘健康管理專科學校新店校區","新北市新店區民族路112號","02-22191131","www.ctcn.edu.tw","304143.8575","2763375.01843","2017-07-17 06:00:00.627"
"新店區","大專院校","私立景文科技大學","新北市新店區安忠路99號","02-82122000","www.just.edu.tw","301474.58776","2760470.19816","2017-07-17 06:00:00.627"
"新店區","教育研究機構","杏陵醫學基金會","新北市新店區北新路三段212號3樓","02-29153185","www.sexedu.org.tw","304643.06478","2764136.16155999","2017-07-17 06:00:00.627"
"新店區","教育研究機構","財團法人台灣建築中心","新北市新店區復興路43號10樓之1","02-86676398","www.tabc.org.tw","304216.48816","2764416.92170999","2017-07-17 06:00:00.627"
"新店區","教育研究機構","財團法人台灣綠色生產力基金會","新北市新店區寶橋路48號5樓","02-29106067","www.tgpf.org.tw","305116.71735","2763121.65491","2017-07-17 06:00:00.627"
"新店區","教育研究機構","財團法人台灣機電工程服務社","新北市新店區寶中路119號8樓","02-86658182","www.temes.com.tw","305483.33022","2763642.64094999","2017-07-17 06:00:00.627"
"新店區","教育研究機構","財團法人台灣營建研究院院本部","新北市新店區中興路二段190號11樓","02-89195000","www.tcri.org.tw","305385.03098","2762933.41139","2017-07-17 06:00:00.627"
"新店區","軍警學校","軍事情報學校","新北市新店區","02-28312121轉605249","","303131.0","2761879.0","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運七張站","新北市新店區北新路二段150號","02-21812345","www.trtc.com.tw","304816.56317","2763104.29767","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運十四張站(施工中)","新北市新店區","","www.trtc.com.tw","303824.62797","2763965.33886","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運大坪林站","新北市新店區北新路三段190號","02-21812345","www.trtc.com.tw","304654.5938","2763994.57557999","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運小碧潭站","新北市新店區中央路151號4樓","02-21812345","www.trtc.com.tw","303510.59942","2762790.56969999","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運新店站","新北市新店區北宜路一段2號","02-21812345","www.trtc.com.tw","304293.77046","2761238.90929999","2017-07-17 06:00:00.627"
"新店區","捷運站","捷運新店區公所站","新北市新店區北新路一段295號","02-21812345","www.trtc.com.tw","304662.15823","2762286.19113","2017-07-17 06:00:00.627"
"坪林區","公所","坪林區公所","新北市坪林區坪林街101號","02-26657251","www.pinglin.ntpc.gov.tw","321881.008","2758895.122","2017-07-17 06:00:00.627"
"坪林區","戶政事務所","新北市新店戶政事務所坪林區所","新北市坪林區坪林街106之1號","02-26656231","www.pinglin.ris.ntpc.gov.tw","321834.104","2758848.615","2017-07-17 06:00:00.627"
"坪林區","衛生所","新北市坪林區衛生所","新北市坪林區坪林里坪林街104號","02-26656272","pinglin.health.ntpc.gov.tw","321862.0","2758865.0","2017-07-17 06:00:00.627"
"坪林區","警察機關","石嘈派出所","新北市坪林區石嘈里北宜路九段6號","02-26656343","www.xindian.police.ntpc.gov.tw","322716.0","2755144.0","2017-07-17 06:00:00.627"
"坪林區","警察機關","坪林分駐所","新北市坪林區坪林街114號","02-26656281","www.xindian.police.ntpc.gov.tw","321845.0","2758844.0","2017-07-17 06:00:00.627"
"坪林區","警察機關","金溪派出所","新北市坪林區粗窟里金瓜寮23之1號","02-26656487","www.xindian.police.ntpc.gov.tw","318597.0","2756108.0","2017-07-17 06:00:00.627"
"坪林區","警察機關","漁光派出所","新北市坪林區漁光里大舌湖24號","02-26656910","www.xindian.police.ntpc.gov.tw","324615.0","2761920.0","2017-07-17 06:00:00.627"
"坪林區","警察機關","闊瀨派出所","新北市坪林區坪雙路三段6號","02-26657041","www.xindian.police.ntpc.gov.tw","327861.0","2762211.0","2017-07-17 06:00:00.627"
"坪林區","消防機關","新北市第四救災救護大隊坪林分隊","新北市坪林區坪林里國中路1號","02-26656119","www.fire.ntpc.gov.tw","321964.60402","2758949.25994","2017-07-17 06:00:00.627"
"坪林區","消防機關","新北市第四救災救護大隊雪山分隊","新北市坪林區坪雙路1段56號","02-26658330","www.fire.ntpc.gov.tw","322102.1125","2759641.1666667","2017-07-17 06:00:00.627"
"坪林區","其他機關","坪林區農會","新北市坪林區坪林街103號","02-26657227","","321851.00012207","2758972.00012207","2017-07-17 06:00:00.627"
"坪林區","其他機關","新北市坪林區調解委員會","新北市坪林區坪林街101號","02-26657460","","321747.26947021","2758849.18847656","2017-07-17 06:00:00.627"
"坪林區","國民小學","市立坪林國小","新北市坪林區坪林里坪林街114號","02-26656213","www.plnes.ntpc.edu.tw","321807.06096","2758911.68858999","2017-07-17 06:00:00.627"
"坪林區","國民小學","市立坪林國小漁光分班","新北市坪林區大舌湖35號","02-26656508","www.yugwang.ntpc.edu.tw","324384.55599","2761657.54309999","2017-07-17 06:00:00.627"
"坪林區","國民小學","市立坪林國小漁光校區","新北市坪林區坪雙路二段2號","02-26656508","www.plnes.ntpc.edu.tw","324384.555986","2761657.5431","2017-07-17 06:00:00.627"
